2.251048951048951149e+09;5.736729999999999885e-01;0.000000000000000000e+00;-1.199999999999999946e-06
2.261838161838161945e+09;5.217460000000000431e-01;1.000000000000000000e+00;1.000000999999999945e-01
2.369130869130868912e+09;4.420450000000000212e-01;2.000000000000000000e+00;2.000006000000000006e-01
2.164735264735264778e+09;4.174970000000000070e-01;3.000000000000000000e+00;3.000019999999999909e-01
2.291208791208791256e+09;4.128839999999999733e-01;4.000000000000000000e+00;3.999960000000000182e-01
2.350549450549450397e+09;4.025690000000000102e-01;5.000000000000000000e+00;4.999979999999999980e-01
2.349950049950049877e+09;4.229640000000000066e-01;6.000000000000000000e+00;5.999999999999999778e-01
2.110789210789210796e+09;4.330990000000000117e-01;7.000000000000000000e+00;7.000020000000000131e-01
2.100599400599400520e+09;4.307989999999999875e-01;8.000000000000000000e+00;7.999979999999999869e-01
2.108391608391608477e+09;4.199300000000000255e-01;9.000000000000000000e+00;8.999989999999999934e-01
2.117382617382617474e+09;4.212270000000000181e-01;1.000000000000000000e+01;9.999989999999999712e-01
2.126973026973026991e+09;4.281550000000000078e-01;1.100000000000000000e+01;1.100000000000000089e+00
2.100000000000000000e+09;4.365589999999999749e-01;1.200000000000000000e+01;1.200001000000000095e+00
2.102097902097902060e+09;4.456609999999999738e-01;1.300000000000000000e+01;1.300000000000000044e+00
2.109290709290709257e+09;4.548980000000000246e-01;1.400000000000000000e+01;1.399998000000000076e+00
2.115884115884115934e+09;4.571319999999999828e-01;1.500000000000000000e+01;1.500000000000000000e+00
2.122477522477522373e+09;4.584900000000000087e-01;1.600000000000000000e+01;1.600001000000000007e+00
2.129070929070929050e+09;4.529440000000000133e-01;1.700000000000000000e+01;1.699999000000000038e+00
2.135064935064934969e+09;4.346369999999999956e-01;1.800000000000000000e+01;1.800000000000000044e+00
2.141058941058941126e+09;4.211320000000000063e-01;1.900000000000000000e+01;1.899999999999999911e+00
2.147052947052947044e+09;4.216989999999999905e-01;2.000000000000000000e+01;2.000001000000000140e+00
2.153046953046953201e+09;4.784459999999999824e-01;2.100000000000000000e+01;2.099997999999999809e+00
2.158741258741258621e+09;4.584059999999999802e-01;2.200000000000000000e+01;2.200000000000000178e+00
2.164435564435564518e+09;3.491230000000000167e-01;2.300000000000000000e+01;2.299999999999999822e+00
2.169830169830169678e+09;3.684769999999999990e-01;2.400000000000000000e+01;2.399999999999999911e+00
2.175524475524475574e+09;3.713690000000000047e-01;2.500000000000000000e+01;2.500000000000000000e+00
2.180919080919080734e+09;3.788480000000000181e-01;2.600000000000000000e+01;2.600000000000000089e+00
2.186313686313686371e+09;3.641380000000000172e-01;2.700000000000000000e+01;2.700000000000000178e+00
2.191408591408591270e+09;3.643899999999999917e-01;2.800000000000000000e+01;2.799999999999999822e+00
2.196203796203796387e+09;3.751840000000000175e-01;2.900000000000000000e+01;2.899999999999999911e+00
2.200999000999001026e+09;3.743549999999999933e-01;3.000000000000000000e+01;3.000000000000000000e+00
2.206093906093905926e+09;3.579519999999999924e-01;3.100000000000000000e+01;3.100000000000000089e+00
2.210889110889111042e+09;3.699979999999999936e-01;3.200000000000000000e+01;3.200000000000000178e+00
2.215384615384615421e+09;3.694709999999999939e-01;3.300000000000000000e+01;3.299999999999999822e+00
2.219880119880119801e+09;3.843659999999999854e-01;3.400000000000000000e+01;3.399999999999999911e+00
2.224375624375624180e+09;4.037769999999999970e-01;3.500000000000000000e+01;3.500000000000000000e+00
2.228871128871129036e+09;4.298049999999999926e-01;3.600000000000000000e+01;3.600000000000000089e+00
2.233366633366633415e+09;4.639329999999999843e-01;3.700000000000000000e+01;3.700000000000000178e+00
2.237562437562437534e+09;5.043980000000000130e-01;3.800000000000000000e+01;3.799999999999999822e+00
2.241758241758241653e+09;5.476199999999999957e-01;3.900000000000000000e+01;3.899999999999999911e+00
2.245654345654345512e+09;5.894430000000000502e-01;4.000000000000000000e+01;4.000000000000000000e+00
2.249850149850149632e+09;6.257859999999999534e-01;4.100000000000000000e+01;4.099999999999999645e+00
2.253746253746253967e+09;6.507119999999999571e-01;4.200000000000000000e+01;4.200000000000000178e+00
2.257642357642357826e+09;6.649519999999999875e-01;4.300000000000000000e+01;4.299999999999999822e+00
2.261538461538461685e+09;6.705379999999999674e-01;4.400000000000000000e+01;4.400000000000000355e+00
2.265434565434565544e+09;6.787879999999999470e-01;4.500000000000000000e+01;4.500000000000000000e+00
2.269330669330669403e+09;6.858159999999999812e-01;4.600000000000000000e+01;4.599999999999999645e+00
2.272927072927073002e+09;6.992319999999999647e-01;4.700000000000000000e+01;4.700000000000000178e+00
2.276823176823176861e+09;7.204880000000000173e-01;4.800000000000000000e+01;4.799999999999999822e+00
2.280419580419580460e+09;7.505749999999999922e-01;4.900000000000000000e+01;4.900000000000000355e+00
2.284015984015984058e+09;7.880110000000000170e-01;5.000000000000000000e+01;5.000000000000000000e+00
2.287912087912087917e+09;8.296580000000000066e-01;5.100000000000000000e+01;5.099999999999999645e+00
2.291508491508491516e+09;8.466879999999999962e-01;5.200000000000000000e+01;5.200000000000000178e+00
2.295104895104895115e+09;7.909620000000000539e-01;5.300000000000000000e+01;5.299999999999999822e+00
2.298701298701298714e+09;6.861920000000000242e-01;5.400000000000000000e+01;5.400000000000000355e+00
2.302597402597402573e+09;5.759269999999999667e-01;5.500000000000000000e+01;5.500000000000000000e+00
2.305894105894105911e+09;4.892159999999999842e-01;5.600000000000000000e+01;5.599999999999999645e+00
2.309490509490509510e+09;4.364729999999999999e-01;5.700000000000000000e+01;5.700000000000000178e+00
2.313086913086913109e+09;3.927010000000000223e-01;5.800000000000000000e+01;5.799999999999999822e+00
2.316383616383616447e+09;3.727650000000000130e-01;5.900000000000000000e+01;5.900000000000000355e+00
2.319980019980020046e+09;3.604530000000000234e-01;6.000000000000000000e+01;6.000000000000000000e+00
2.323276723276723385e+09;3.628810000000000091e-01;6.100000000000000000e+01;6.099999999999999645e+00
2.326573426573426723e+09;3.496940000000000048e-01;6.200000000000000000e+01;6.200000000000000178e+00
2.330169830169830322e+09;3.436339999999999950e-01;6.300000000000000000e+01;6.299999999999999822e+00
2.333466533466533661e+09;3.425520000000000231e-01;6.400000000000000000e+01;6.400000000000000355e+00
2.336763236763237000e+09;3.433729999999999838e-01;6.500000000000000000e+01;6.500000000000000000e+00
2.339760239760239601e+09;3.439740000000000020e-01;6.600000000000000000e+01;6.599999999999999645e+00
2.343056943056942940e+09;3.464670000000000250e-01;6.700000000000000000e+01;6.700000000000000178e+00
2.346053946053946018e+09;3.587759999999999838e-01;6.800000000000000000e+01;6.799999999999999822e+00
2.349350649350649357e+09;3.448089999999999766e-01;6.900000000000000000e+01;6.900000000000000355e+00
2.352347652347652435e+09;3.498789999999999956e-01;7.000000000000000000e+01;7.000000000000000000e+00
2.355344655344655514e+09;3.517890000000000184e-01;7.100000000000000000e+01;7.099999999999999645e+00
2.358341658341658115e+09;3.507859999999999867e-01;7.200000000000000000e+01;7.200000000000000178e+00
2.361638361638361454e+09;3.526290000000000258e-01;7.300000000000000000e+01;7.299999999999999822e+00
2.364635364635364532e+09;3.552230000000000110e-01;7.400000000000000000e+01;7.400000000000000355e+00
2.367632367632367611e+09;3.681019999999999848e-01;7.500000000000000000e+01;7.500000000000000000e+00
2.370329670329670429e+09;3.584729999999999861e-01;7.600000000000000000e+01;7.599999999999999645e+00
2.373326673326673508e+09;3.619080000000000075e-01;7.700000000000000000e+01;7.700000000000000178e+00
2.376323676323676109e+09;3.604760000000000186e-01;7.800000000000000000e+01;7.799999999999999822e+00
2.379020979020978928e+09;3.693839999999999901e-01;7.900000000000000000e+01;7.900000000000000355e+00
2.381718281718281746e+09;3.689100000000000157e-01;8.000000000000000000e+01;8.000000000000000000e+00
2.384715284715284824e+09;3.752130000000000187e-01;8.100000000000000000e+01;8.099999999999999645e+00
2.387412587412587166e+09;3.818630000000000080e-01;8.200000000000000000e+01;8.199999999999999289e+00
2.390109890109889984e+09;3.907039999999999957e-01;8.300000000000000000e+01;8.300000000000000711e+00
2.392807192807192802e+09;4.087359999999999882e-01;8.400000000000000000e+01;8.400000000000000355e+00
2.395504495504495621e+09;4.125739999999999963e-01;8.500000000000000000e+01;8.500000000000000000e+00
2.397902097902097702e+09;4.250320000000000209e-01;8.600000000000000000e+01;8.599999999999999645e+00
2.399700299700299740e+09;4.372340000000000115e-01;8.700000000000000000e+01;8.699999999999999289e+00
2.399700299700299740e+09;4.468779999999999974e-01;8.800000000000000000e+01;8.800000000000000711e+00
2.397902097902097702e+09;4.521879999999999789e-01;8.900000000000000000e+01;8.900000000000000355e+00
2.369730269730269909e+09;4.543139999999999956e-01;9.000000000000000000e+01;9.000000000000000000e+00
2.372727272727272511e+09;4.502399999999999736e-01;9.100000000000000000e+01;9.099999999999999645e+00
2.394905094905095100e+09;4.457280000000000131e-01;9.200000000000000000e+01;9.199989999999999668e+00
2.376923076923077106e+09;4.370399999999999840e-01;9.300000000000000000e+01;9.299989999999999313e+00
2.379320679320679188e+09;4.304370000000000140e-01;9.400000000000000000e+01;9.400000000000000355e+00
2.381718281718281746e+09;4.234330000000000038e-01;9.500000000000000000e+01;9.500000000000000000e+00
2.385314685314685345e+09;4.170059999999999878e-01;9.600000000000000000e+01;9.599999999999999645e+00
2.387712287712287903e+09;4.173560000000000048e-01;9.700000000000000000e+01;9.699999999999999289e+00
2.390109890109889984e+09;4.053930000000000033e-01;9.800000000000000000e+01;9.800000000000000711e+00
2.392507492507492542e+09;3.996319999999999872e-01;9.900000000000000000e+01;9.900000000000000355e+00
